GAME_DATE_EST,SEASON,HOME_TEAM_WINS,HOME_REST_DAYS,HOME_LAST_GAME_WON,HOME_SEASON_WIN_RATE,HOME_ROLLING_PTS_5,HOME_ROLLING_AST_5,HOME_ROLLING_REB_5,HOME_ROLLING_FG_PCT_5,HOME_ROLLING_FT_PCT_5,HOME_ROLLING_FG3_PCT_5,HOME_ROLLING_PTS_15,HOME_ROLLING_AST_15,HOME_ROLLING_REB_15,HOME_ROLLING_FG_PCT_15,HOME_ROLLING_FT_PCT_15,HOME_ROLLING_FG3_PCT_15,VISITOR_REST_DAYS,VISITOR_LAST_GAME_WON,VISITOR_SEASON_WIN_RATE,VISITOR_ROLLING_PTS_5,VISITOR_ROLLING_AST_5,VISITOR_ROLLING_REB_5,VISITOR_ROLLING_FG_PCT_5,VISITOR_ROLLING_FT_PCT_5,VISITOR_ROLLING_FG3_PCT_5,VISITOR_ROLLING_PTS_15,VISITOR_ROLLING_AST_15,VISITOR_ROLLING_REB_15,VISITOR_ROLLING_FG_PCT_15,VISITOR_ROLLING_FT_PCT_15,VISITOR_ROLLING_FG3_PCT_15,HOME_ELO,VISITOR_ELO,REST_DIFF,WIN_RATE_DIFF,ELO_DIFF,PTS_DIFF_5,PTS_DIFF_15,AST_DIFF_5,AST_DIFF_15,REB_DIFF_5,REB_DIFF_15,FG_PCT_DIFF_5,FG_PCT_DIFF_15,FT_PCT_DIFF_5,FT_PCT_DIFF_15,FG3_PCT_DIFF_5,FG3_PCT_DIFF_15
2003-10-08,2003,0,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1.0,1.0,1.0,100.0,25.0,52.0,0.3607857142857143,0.5,0.10714285714285714,100.0,25.0,52.0,0.3607857142857143,0.5,0.10714285714285714,1500.0,1510.0,6.0,-0.5,-10.0,1.5999999999999943,1.2666666666666657,-3.0,-3.0666666666666664,-9.399999999999999,-9.333333333333336,0.057165645465645454,0.05702208032708028,-0.06059024864024859,-0.05992444444444445,0.09275552669552668,0.09176296777296776
2003-10-08,2003,1,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1.0,1.0,1.0,104.0,26.0,44.0,0.4967692307692308,0.5192307692307693,0.19230769230769232,104.0,26.0,44.0,0.4967692307692308,0.5192307692307693,0.19230769230769232,1500.0,1510.0,6.0,-0.5,-10.0,-2.4000000000000057,-2.7333333333333343,-4.0,-4.066666666666666,-1.3999999999999986,-1.3333333333333357,-0.07881787101787102,-0.0789614361564362,-0.07982101787101786,-0.07915521367521372,0.007590691530691501,0.006598132608132579
2003-10-08,2003,1,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-08,2003,0,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1.0,0.0,0.0,96.0,19.0,37.0,0.3891428571428572,0.3465,0.19049999999999997,96.0,19.0,37.0,0.3891428571428572,0.3465,0.19049999999999997,1500.0,1490.0,6.0,0.5,10.0,5.599999999999994,5.266666666666666,3.0,2.9333333333333336,5.600000000000001,5.666666666666664,0.028808502608502595,0.028664937469937424,0.09290975135975144,0.09357555555555558,0.009398383838383845,0.008405824915824922
2003-10-08,2003,1,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1.0,0.0,0.0,78.0,10.0,34.0,0.44533333333333336,0.3645833333333333,0.23608333333333334,78.0,10.0,34.0,0.44533333333333336,0.3645833333333333,0.23608333333333334,1500.0,1490.0,6.0,0.5,10.0,23.599999999999994,23.266666666666666,12.0,11.933333333333334,8.600000000000001,8.666666666666664,-0.027381973581973584,-0.027525538720538756,0.0748264180264181,0.07549222222222224,-0.03618494949494952,-0.03717750841750844
2003-10-08,2003,0,1.0,0.0,0.0,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1.0,1.0,1.0,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1490.0,1510.0,0.0,-1.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003-10-08,2003,0,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,2.0,1.0,1.0,105.0,25.0,48.0,0.4526,0.35373333333333334,0.09113333333333333,105.0,25.0,48.0,0.4526,0.35373333333333334,0.09113333333333333,1500.0,1510.0,5.0,-0.5,-10.0,-3.4000000000000057,-3.7333333333333343,-3.0,-3.0666666666666664,-5.399999999999999,-5.333333333333336,-0.03464864024864023,-0.0347922053872054,0.08567641802641807,0.08634222222222221,0.10876505050505049,0.10777249158249157
2003-10-08,2003,1,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1.0,0.0,0.0,76.0,14.0,29.0,0.3536923076923077,0.4633846153846154,0.13184615384615384,76.0,14.0,29.0,0.3536923076923077,0.4633846153846154,0.13184615384615384,1500.0,1489.71225631668,6.0,0.5,10.287743683320059,25.599999999999994,25.266666666666666,8.0,7.933333333333334,13.600000000000001,13.666666666666664,0.06425905205905208,0.06411548692048691,-0.023974864024863984,-0.02330905982905984,0.06805222999222998,0.06705967106967106
2003-10-09,2003,0,2.0,0.0,0.0,84.0,18.0,36.0,0.3006923076923077,0.664076923076923,0.0833076923076923,84.0,18.0,36.0,0.3006923076923077,0.664076923076923,0.0833076923076923,2.0,1.0,1.0,99.0,21.0,42.0,0.4668333333333334,0.4835833333333333,0.06666666666666667,99.0,21.0,42.0,0.4668333333333334,0.4835833333333333,0.06666666666666667,1490.0,1510.0,0.0,-1.0,-20.0,-15.0,-15.0,-3.0,-3.0,-6.0,-6.0,-0.16614102564102567,-0.16614102564102567,0.1804935897435897,0.1804935897435897,0.01664102564102564,0.01664102564102564
2003-10-09,2003,0,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,2.0,0.0,0.0,79.0,17.0,40.0,0.35609090909090907,0.4506363636363636,0.06054545454545455,79.0,17.0,40.0,0.35609090909090907,0.4506363636363636,0.06054545454545455,1500.0,1490.0,5.0,0.5,10.0,22.599999999999994,22.266666666666666,5.0,4.933333333333334,2.6000000000000014,2.6666666666666643,0.061860450660450705,0.061716885521885534,-0.011226612276612202,-0.01056080808080806,0.13935292929292928,0.13836037037037036
2003-10-09,2003,0,3.0,0.0,0.0,94.0,20.0,43.0,0.3477692307692308,0.4916923076923077,0.038461538461538464,94.0,20.0,43.0,0.3477692307692308,0.4916923076923077,0.038461538461538464,7.0,0.5,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1490.0,1500.0,-4.0,-0.5,-10.0,-7.599999999999994,-7.266666666666666,-2.0,-1.9333333333333336,0.3999999999999986,0.3333333333333357,-0.070182128982129,-0.07003856384356383,0.052282556332556296,0.05161675213675215,-0.16143684537684536,-0.16044428645428643
2003-10-09,2003,0,2.0,1.0,1.0,102.0,21.0,32.0,0.5255384615384615,0.5505384615384615,0.141,102.0,21.0,32.0,0.5255384615384615,0.5505384615384615,0.141,2.0,1.0,1.0,101.0,19.0,37.0,0.48650000000000004,0.7,0.1833,101.0,19.0,37.0,0.48650000000000004,0.7,0.1833,1510.0,1510.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,-5.0,-5.0,0.039038461538461466,0.039038461538461466,-0.14946153846153842,-0.14946153846153842,-0.042300000000000004,-0.042300000000000004
2003-10-10,2003,0,3.0,0.0,0.0,79.0,12.0,50.0,0.353,0.29245454545454547,0.05190909090909091,79.0,12.0,50.0,0.353,0.29245454545454547,0.05190909090909091,1.0,0.0,0.5,102.0,21.0,32.0,0.5255384615384615,0.5505384615384615,0.141,102.0,21.0,32.0,0.5255384615384615,0.5505384615384615,0.141,1490.0,1500.0,2.0,-0.5,-10.0,-23.0,-23.0,-9.0,-9.0,18.0,18.0,-0.17253846153846153,-0.17253846153846153,-0.25808391608391607,-0.25808391608391607,-0.08909090909090908,-0.08909090909090908
2003-10-10,2003,0,2.0,0.0,0.0,78.0,9.0,36.0,0.4121666666666667,0.5155916666666667,0.16149166666666667,78.0,9.0,36.0,0.4121666666666667,0.5155916666666667,0.16149166666666667,2.0,1.0,1.0,92.0,22.0,40.0,0.31136363636363634,0.3860909090909091,0.2318181818181818,92.0,22.0,40.0,0.31136363636363634,0.3860909090909091,0.2318181818181818,1480.28774368332,1509.71225631668,0.0,-1.0,-29.424512633359882,-14.0,-14.0,-13.0,-13.0,-4.0,-4.0,0.10080303030303034,0.10080303030303034,0.12950075757575757,0.12950075757575757,-0.07032651515151514,-0.07032651515151514
2003-10-10,2003,0,2.0,0.0,0.0,58.0,10.0,31.0,0.39681818181818185,0.40454545454545454,0.18181818181818182,58.0,10.0,31.0,0.39681818181818185,0.40454545454545454,0.18181818181818182,2.0,0.0,0.0,89.0,21.0,36.0,0.4194615384615385,0.46153846153846156,0.15384615384615385,89.0,21.0,36.0,0.4194615384615385,0.46153846153846156,0.15384615384615385,1490.0,1489.71225631668,0.0,0.0,0.28774368332005906,-31.0,-31.0,-11.0,-11.0,-5.0,-5.0,-0.02264335664335665,-0.02264335664335665,-0.05699300699300702,-0.05699300699300702,0.02797202797202797,0.02797202797202797
2003-10-10,2003,0,2.0,0.0,0.5,87.5,20.5,42.5,0.4099755244755245,0.4687062937062937,0.1840174825174825,87.5,20.5,42.5,0.4099755244755245,0.4687062937062937,0.1840174825174825,3.0,0.0,0.0,79.0,7.0,44.0,0.2893846153846154,0.47115384615384615,0.07692307692307693,79.0,7.0,44.0,0.2893846153846154,0.47115384615384615,0.07692307692307693,1499.71225631668,1490.0,-1.0,0.5,9.712256316679941,8.5,8.5,13.5,13.5,-1.5,-1.5,0.12059090909090908,0.12059090909090908,-0.002447552447552459,-0.002447552447552459,0.10709440559440558,0.10709440559440558
2003-10-10,2003,0,3.0,1.0,1.0,86.0,15.0,55.0,0.25525000000000003,0.41275,0.0625,86.0,15.0,55.0,0.25525000000000003,0.41275,0.0625,2.0,0.0,0.0,80.0,18.0,45.0,0.23109090909090907,0.561,0.13636363636363635,80.0,18.0,45.0,0.23109090909090907,0.561,0.13636363636363635,1510.0,1490.28774368332,1.0,1.0,19.71225631667994,6.0,6.0,-3.0,-3.0,10.0,10.0,0.024159090909090963,0.024159090909090963,-0.14825000000000005,-0.14825000000000005,-0.07386363636363635,-0.07386363636363635
2003-10-11,2003,0,3.0,1.0,1.0,62.0,11.0,30.0,0.2222,0.4357333333333333,0.09333333333333332,62.0,11.0,30.0,0.2222,0.4357333333333333,0.09333333333333332,1.0,1.0,0.5,89.0,21.0,36.0,0.4194615384615385,0.46153846153846156,0.15384615384615385,89.0,21.0,36.0,0.4194615384615385,0.46153846153846156,0.15384615384615385,1510.0,1499.7205382437342,2.0,0.5,10.279461756265846,-27.0,-27.0,-10.0,-10.0,-6.0,-6.0,-0.1972615384615385,-0.1972615384615385,-0.025805128205128258,-0.025805128205128258,-0.06051282051282053,-0.06051282051282053
2003-10-11,2003,0,2.0,0.0,0.0,84.0,18.0,36.0,0.3006923076923077,0.664076923076923,0.0833076923076923,84.0,18.0,36.0,0.3006923076923077,0.664076923076923,0.0833076923076923,2.0,1.0,1.0,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1480.5750112778453,1509.71225631668,0.0,-1.0,-29.137245038834635,-17.599999999999994,-17.266666666666666,-4.0,-3.9333333333333336,-6.600000000000001,-6.666666666666664,-0.11725905205905207,-0.1171154869204869,0.2246671717171716,0.22400136752136746,-0.11659069153069151,-0.11559813260813259
2003-10-11,2003,0,3.0,0.0,0.0,86.0,15.5,33.0,0.4265128205128205,0.45981730769230766,0.06592307692307692,86.0,15.5,33.0,0.4265128205128205,0.45981730769230766,0.06592307692307692,1.0,0.0,0.5,86.0,15.0,55.0,0.25525000000000003,0.41275,0.0625,86.0,15.0,55.0,0.25525000000000003,0.41275,0.0625,1480.0082748727182,1499.43324365913,2.0,-0.5,-19.42496878641191,0.0,0.0,0.5,0.5,-22.0,-22.0,0.1712628205128205,0.1712628205128205,0.04706730769230766,0.04706730769230766,0.0034230769230769176,0.0034230769230769176
2003-10-11,2003,0,1.0,1.0,0.5,79.0,7.0,44.0,0.2893846153846154,0.47115384615384615,0.07692307692307693,79.0,7.0,44.0,0.2893846153846154,0.47115384615384615,0.07692307692307693,3.0,0.0,0.0,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1500.2794684162,1490.28774368332,-2.0,0.5,9.991724732879902,-22.599999999999994,-22.266666666666666,-15.0,-14.933333333333334,1.3999999999999986,1.3333333333333357,-0.12856674436674437,-0.1284231792281792,0.031744094794094735,0.031078290598290592,-0.12297530691530689,-0.12198274799274797
2003-10-11,2003,0,2.0,0.0,0.0,94.0,20.0,43.0,0.3477692307692308,0.4916923076923077,0.038461538461538464,94.0,20.0,43.0,0.3477692307692308,0.4916923076923077,0.038461538461538464,1.0,0.0,0.0,58.0,10.0,31.0,0.39681818181818185,0.40454545454545454,0.18181818181818182,58.0,10.0,31.0,0.39681818181818185,0.40454545454545454,0.18181818181818182,1480.28774368332,1479.9917180729458,1.0,0.0,0.2960256103742722,36.0,36.0,10.0,10.0,12.0,12.0,-0.04904895104895107,-0.04904895104895107,0.08714685314685316,0.08714685314685316,-0.14335664335664336,-0.14335664335664336
2003-10-11,2003,0,6.0,1.0,1.0,90.0,23.0,41.0,0.5135789473684211,0.4306842105263158,0.05263157894736842,90.0,23.0,41.0,0.5135789473684211,0.4306842105263158,0.05263157894736842,1.0,1.0,1.0,92.0,22.0,40.0,0.31136363636363634,0.3860909090909091,0.2318181818181818,92.0,22.0,40.0,0.31136363636363634,0.3860909090909091,0.2318181818181818,1510.0,1518.8673697795948,5.0,0.0,-8.86736977959481,-2.0,-2.0,1.0,1.0,1.0,1.0,0.2022153110047848,0.2022153110047848,0.044593301435406685,0.044593301435406685,-0.1791866028708134,-0.1791866028708134
2003-10-11,2003,0,2.0,1.0,0.5,79.0,17.0,40.0,0.35609090909090907,0.4506363636363636,0.06054545454545455,79.0,17.0,40.0,0.35609090909090907,0.4506363636363636,0.06054545454545455,2.0,0.0,0.0,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1500.28774368332,1489.71225631668,0.0,0.5,10.575487366640118,-22.599999999999994,-22.266666666666666,-5.0,-4.933333333333334,-2.6000000000000014,-2.6666666666666643,-0.061860450660450705,-0.061716885521885534,0.011226612276612202,0.01056080808080806,-0.13935292929292928,-0.13836037037037036
2003-10-11,2003,0,3.0,1.0,1.0,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,2.0,1.0,1.0,101.0,19.0,37.0,0.48650000000000004,0.7,0.1833,101.0,19.0,37.0,0.48650000000000004,0.7,0.1833,1519.4249887221547,1520.0,1.0,0.0,-0.5750112778453058,0.5999999999999943,0.2666666666666657,3.0,2.9333333333333336,5.600000000000001,5.666666666666664,-0.06854864024864027,-0.06869220538720544,-0.26059024864024855,-0.2599244444444444,0.01659838383838383,0.015605824915824906
2003-10-11,2003,0,4.0,1.0,0.5,92.0,20.0,45.0,0.40524825174825174,0.3245454545454545,0.08391608391608392,92.0,20.0,45.0,0.40524825174825174,0.3245454545454545,0.08391608391608392,3.0,1.0,1.0,103.0,27.0,38.0,0.5134000000000001,0.36669999999999997,0.2467,103.0,27.0,38.0,0.5134000000000001,0.36669999999999997,0.2467,1500.28774368332,1509.7039814439618,1.0,-0.5,-9.416237760641707,-11.0,-11.0,-7.0,-7.0,7.0,7.0,-0.10815174825174834,-0.10815174825174834,-0.042154545454545445,-0.042154545454545445,-0.16278391608391607,-0.16278391608391607
2003-10-12,2003,0,2.0,0.0,0.0,78.0,9.0,36.0,0.4121666666666667,0.5155916666666667,0.16149166666666667,78.0,9.0,36.0,0.4121666666666667,0.5155916666666667,0.16149166666666667,1.0,1.0,1.0,103.0,27.0,38.0,0.5134000000000001,0.36669999999999997,0.2467,103.0,27.0,38.0,0.5134000000000001,0.36669999999999997,0.2467,1471.1326302204052,1519.4330266729314,1.0,-1.0,-48.30039645252623,-25.0,-25.0,-18.0,-18.0,-2.0,-2.0,-0.1012333333333334,-0.1012333333333334,0.1488916666666667,0.1488916666666667,-0.08520833333333333,-0.08520833333333333
2003-10-12,2003,0,1.0,0.0,0.0,84.0,18.0,36.0,0.3006923076923077,0.664076923076923,0.0833076923076923,84.0,18.0,36.0,0.3006923076923077,0.664076923076923,0.0833076923076923,1.0,1.0,0.5,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,1471.4116880386264,1500.5752493823488,0.0,-0.5,-29.16356134372245,-17.599999999999994,-17.266666666666666,-4.0,-3.9333333333333336,-6.600000000000001,-6.666666666666664,-0.11725905205905207,-0.1171154869204869,0.2246671717171716,0.22400136752136746,-0.11659069153069151,-0.11559813260813259
2003-10-12,2003,0,4.0,1.0,0.5,99.5,20.5,37.5,0.44032142857142864,0.44999999999999996,0.17858333333333332,99.5,20.5,37.5,0.44032142857142864,0.44999999999999996,0.17858333333333332,4.0,1.0,1.0,76.0,17.0,39.0,0.40236363636363637,0.39399999999999996,0.06054545454545455,76.0,17.0,39.0,0.40236363636363637,0.39399999999999996,0.06054545454545455,1500.28774368332,1510.28774368332,0.0,-0.5,-10.0,23.5,23.5,3.5,3.5,-1.5,-1.5,0.037957792207792274,0.037957792207792274,0.055999999999999994,0.055999999999999994,0.11803787878787877,0.11803787878787877
2003-10-13,2003,0,2.0,1.0,1.0,101.6,22.0,42.6,0.4179513597513598,0.4394097513597514,0.19989838383838382,101.26666666666667,21.933333333333334,42.666666666666664,0.4178077946127946,0.44007555555555555,0.1989058249158249,3.0,1.0,0.5,80.0,18.0,45.0,0.23109090909090907,0.561,0.13636363636363635,80.0,18.0,45.0,0.23109090909090907,0.561,0.13636363636363635,1518.8755795558989,1500.85450002419,-1.0,0.5,18.021079531708892,21.599999999999994,21.266666666666666,4.0,3.9333333333333336,-2.3999999999999986,-2.3333333333333357,0.1868604506604507,0.18671688552188553,-0.12159024864024864,-0.1209244444444445,0.06353474747474747,0.06254218855218854
